geo,geo_label,sex,sex_label,age,age_label,time,value
DE,Germany,F,Females,Y_LT14,Less than 14 years,2022,920
DE,Germany,F,Females,Y_LT14,Less than 14 years,2023,875
DE,Germany,F,Females,Y_LT14,Less than 14 years,2024,1100
DE,Germany,F,Females,Y_LT14,Less than 14 years,2025,400
DK,Denmark,F,Females,Y_LT14,Less than 14 years,2021,10
DK,Denmark,F,Females,Y_LT14,Less than 14 years,2022,35
DK,Denmark,F,Females,Y_LT14,Less than 14 years,2023,40
DK,Denmark,F,Females,Y_LT14,Less than 14 years,2024,10
DK,Denmark,F,Females,Y_LT14,Less than 14 years,2025,65
EE,Estonia,F,Females,Y_LT14,Less than 14 years,2021,0
EE,Estonia,F,Females,Y_LT14,Less than 14 years,2022,0
EE,Estonia,F,Females,Y_LT14,Less than 14 years,2023,0
EE,Estonia,F,Females,Y_LT14,Less than 14 years,2024,0
EE,Estonia,F,Females,Y_LT14,Less than 14 years,2025,0
EL,Greece,F,Females,Y_LT14,Less than 14 years,2021,0
EL,Greece,F,Females,Y_LT14,Less than 14 years,2022,0
EL,Greece,F,Females,Y_LT14,Less than 14 years,2023,0
EL,Greece,F,Females,Y_LT14,Less than 14 years,2024,0
EL,Greece,F,Females,Y_LT14,Less than 14 years,2025,0
ES,Spain,F,Females,Y_LT14,Less than 14 years,2021,90
ES,Spain,F,Females,Y_LT14,Less than 14 years,2022,220
ES,Spain,F,Females,Y_LT14,Less than 14 years,2023,195
ES,Spain,F,Females,Y_LT14,Less than 14 years,2024,110
ES,Spain,F,Females,Y_LT14,Less than 14 years,2025,105
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_LT14,Less than 14 years,2021,3945
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_LT14,Less than 14 years,2022,3355
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_LT14,Less than 14 years,2023,2465
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_LT14,Less than 14 years,2024,2580
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_LT14,Less than 14 years,2025,1885
FI,Finland,F,Females,Y_LT14,Less than 14 years,2021,165
FI,Finland,F,Females,Y_LT14,Less than 14 years,2022,195
FI,Finland,F,Females,Y_LT14,Less than 14 years,2023,210
FI,Finland,F,Females,Y_LT14,Less than 14 years,2024,145
FI,Finland,F,Females,Y_LT14,Less than 14 years,2025,120
FR,France,F,Females,Y_LT14,Less than 14 years,2021,340
FR,France,F,Females,Y_LT14,Less than 14 years,2022,595
FR,France,F,Females,Y_LT14,Less than 14 years,2023,520
FR,France,F,Females,Y_LT14,Less than 14 years,2024,475
FR,France,F,Females,Y_LT14,Less than 14 years,2025,610
HR,Croatia,F,Females,Y_LT14,Less than 14 years,2021,0
HR,Croatia,F,Females,Y_LT14,Less than 14 years,2022,0
HR,Croatia,F,Females,Y_LT14,Less than 14 years,2023,0
HR,Croatia,F,Females,Y_LT14,Less than 14 years,2024,0
HR,Croatia,F,Females,Y_LT14,Less than 14 years,2025,0
HU,Hungary,F,Females,Y_LT14,Less than 14 years,2021,0
HU,Hungary,F,Females,Y_LT14,Less than 14 years,2022,0
HU,Hungary,F,Females,Y_LT14,Less than 14 years,2023,0
HU,Hungary,F,Females,Y_LT14,Less than 14 years,2024,0
HU,Hungary,F,Females,Y_LT14,Less than 14 years,2025,0
IE,Ireland,F,Females,Y_LT14,Less than 14 years,2021,60
IE,Ireland,F,Females,Y_LT14,Less than 14 years,2022,50
IE,Ireland,F,Females,Y_LT14,Less than 14 years,2023,20
IE,Ireland,F,Females,Y_LT14,Less than 14 years,2024,40
IE,Ireland,F,Females,Y_LT14,Less than 14 years,2025,35
IS,Iceland,F,Females,Y_LT14,Less than 14 years,2021,10
IS,Iceland,F,Females,Y_LT14,Less than 14 years,2022,0
IS,Iceland,F,Females,Y_LT14,Less than 14 years,2023,0
IS,Iceland,F,Females,Y_LT14,Less than 14 years,2024,0
IS,Iceland,F,Females,Y_LT14,Less than 14 years,2025,0
IT,Italy,F,Females,Y_LT14,Less than 14 years,2021,765
IT,Italy,F,Females,Y_LT14,Less than 14 years,2022,160
IT,Italy,F,Females,Y_LT14,Less than 14 years,2023,230
IT,Italy,F,Females,Y_LT14,Less than 14 years,2024,230
IT,Italy,F,Females,Y_LT14,Less than 14 years,2025,135
LI,Liechtenstein,F,Females,Y_LT14,Less than 14 years,2021,0
LI,Liechtenstein,F,Females,Y_LT14,Less than 14 years,2022,0
LI,Liechtenstein,F,Females,Y_LT14,Less than 14 years,2023,0
LI,Liechtenstein,F,Females,Y_LT14,Less than 14 years,2024,0
LI,Liechtenstein,F,Females,Y_LT14,Less than 14 years,2025,0
LT,Lithuania,F,Females,Y_LT14,Less than 14 years,2021,5
LT,Lithuania,F,Females,Y_LT14,Less than 14 years,2022,0
LT,Lithuania,F,Females,Y_LT14,Less than 14 years,2023,0
LT,Lithuania,F,Females,Y_LT14,Less than 14 years,2024,0
LT,Lithuania,F,Females,Y_LT14,Less than 14 years,2025,0
LU,Luxembourg,F,Females,Y_LT14,Less than 14 years,2021,0
LU,Luxembourg,F,Females,Y_LT14,Less than 14 years,2022,0
LU,Luxembourg,F,Females,Y_LT14,Less than 14 years,2023,0
LU,Luxembourg,F,Females,Y_LT14,Less than 14 years,2024,0
LU,Luxembourg,F,Females,Y_LT14,Less than 14 years,2025,0
LV,Latvia,F,Females,Y_LT14,Less than 14 years,2021,0
LV,Latvia,F,Females,Y_LT14,Less than 14 years,2022,0
LV,Latvia,F,Females,Y_LT14,Less than 14 years,2023,0
LV,Latvia,F,Females,Y_LT14,Less than 14 years,2024,0
LV,Latvia,F,Females,Y_LT14,Less than 14 years,2025,0
MT,Malta,F,Females,Y_LT14,Less than 14 years,2021,0
MT,Malta,F,Females,Y_LT14,Less than 14 years,2022,0
MT,Malta,F,Females,Y_LT14,Less than 14 years,2023,0
MT,Malta,F,Females,Y_LT14,Less than 14 years,2024,0
MT,Malta,F,Females,Y_LT14,Less than 14 years,2025,0
NL,Netherlands,F,Females,Y_LT14,Less than 14 years,2021,70
NL,Netherlands,F,Females,Y_LT14,Less than 14 years,2022,240
NL,Netherlands,F,Females,Y_LT14,Less than 14 years,2023,145
NL,Netherlands,F,Females,Y_LT14,Less than 14 years,2024,120
NL,Netherlands,F,Females,Y_LT14,Less than 14 years,2025,75
NO,Norway,F,Females,Y_LT14,Less than 14 years,2021,840
NO,Norway,F,Females,Y_LT14,Less than 14 years,2022,735
NO,Norway,F,Females,Y_LT14,Less than 14 years,2023,485
NO,Norway,F,Females,Y_LT14,Less than 14 years,2024,345
NO,Norway,F,Females,Y_LT14,Less than 14 years,2025,140
PL,Poland,F,Females,Y_LT14,Less than 14 years,2021,0
PL,Poland,F,Females,Y_LT14,Less than 14 years,2022,0
PL,Poland,F,Females,Y_LT14,Less than 14 years,2023,0
PL,Poland,F,Females,Y_LT14,Less than 14 years,2024,0
PL,Poland,F,Females,Y_LT14,Less than 14 years,2025,0
PT,Portugal,F,Females,Y_LT14,Less than 14 years,2021,0
PT,Portugal,F,Females,Y_LT14,Less than 14 years,2022,0
PT,Portugal,F,Females,Y_LT14,Less than 14 years,2023,0
PT,Portugal,F,Females,Y_LT14,Less than 14 years,2024,0
PT,Portugal,F,Females,Y_LT14,Less than 14 years,2025,30
RO,Romania,F,Females,Y_LT14,Less than 14 years,2021,15
RO,Romania,F,Females,Y_LT14,Less than 14 years,2022,20
RO,Romania,F,Females,Y_LT14,Less than 14 years,2023,30
RO,Romania,F,Females,Y_LT14,Less than 14 years,2024,0
RO,Romania,F,Females,Y_LT14,Less than 14 years,2025,35
SE,Sweden,F,Females,Y_LT14,Less than 14 years,2021,1160
SE,Sweden,F,Females,Y_LT14,Less than 14 years,2022,915
SE,Sweden,F,Females,Y_LT14,Less than 14 years,2023,145
SE,Sweden,F,Females,Y_LT14,Less than 14 years,2024,280
SE,Sweden,F,Females,Y_LT14,Less than 14 years,2025,260
SI,Slovenia,F,Females,Y_LT14,Less than 14 years,2021,0
SI,Slovenia,F,Females,Y_LT14,Less than 14 years,2022,0
SI,Slovenia,F,Females,Y_LT14,Less than 14 years,2023,5
SI,Slovenia,F,Females,Y_LT14,Less than 14 years,2024,5
SI,Slovenia,F,Females,Y_LT14,Less than 14 years,2025,0
SK,Slovakia,F,Females,Y_LT14,Less than 14 years,2021,0
SK,Slovakia,F,Females,Y_LT14,Less than 14 years,2022,0
SK,Slovakia,F,Females,Y_LT14,Less than 14 years,2023,0
SK,Slovakia,F,Females,Y_LT14,Less than 14 years,2024,0
SK,Slovakia,F,Females,Y_LT14,Less than 14 years,2025,0
AT,Austria,F,Females,Y_LT18,Less than 18 years,2021,0
AT,Austria,F,Females,Y_LT18,Less than 18 years,2022,0
AT,Austria,F,Females,Y_LT18,Less than 18 years,2023,0
AT,Austria,F,Females,Y_LT18,Less than 18 years,2024,0
AT,Austria,F,Females,Y_LT18,Less than 18 years,2025,0
BE,Belgium,F,Females,Y_LT18,Less than 18 years,2021,175
BE,Belgium,F,Females,Y_LT18,Less than 18 years,2022,10
BE,Belgium,F,Females,Y_LT18,Less than 18 years,2023,55
BE,Belgium,F,Females,Y_LT18,Less than 18 years,2024,90
BE,Belgium,F,Females,Y_LT18,Less than 18 years,2025,10
BG,Bulgaria,F,Females,Y_LT18,Less than 18 years,2021,0
BG,Bulgaria,F,Females,Y_LT18,Less than 18 years,2022,0
BG,Bulgaria,F,Females,Y_LT18,Less than 18 years,2023,0
BG,Bulgaria,F,Females,Y_LT18,Less than 18 years,2024,0
BG,Bulgaria,F,Females,Y_LT18,Less than 18 years,2025,0
CH,Switzerland,F,Females,Y_LT18,Less than 18 years,2021,255
CH,Switzerland,F,Females,Y_LT18,Less than 18 years,2022,155
CH,Switzerland,F,Females,Y_LT18,Less than 18 years,2023,90
CH,Switzerland,F,Females,Y_LT18,Less than 18 years,2024,0
CH,Switzerland,F,Females,Y_LT18,Less than 18 years,2025,5
CY,Cyprus,F,Females,Y_LT18,Less than 18 years,2021,0
CY,Cyprus,F,Females,Y_LT18,Less than 18 years,2022,0
CY,Cyprus,F,Females,Y_LT18,Less than 18 years,2023,0
CY,Cyprus,F,Females,Y_LT18,Less than 18 years,2024,0
CY,Cyprus,F,Females,Y_LT18,Less than 18 years,2025,0
CZ,Czechia,F,Females,Y_LT18,Less than 18 years,2021,0
CZ,Czechia,F,Females,Y_LT18,Less than 18 years,2022,0
CZ,Czechia,F,Females,Y_LT18,Less than 18 years,2023,0
CZ,Czechia,F,Females,Y_LT18,Less than 18 years,2024,0
CZ,Czechia,F,Females,Y_LT18,Less than 18 years,2025,0
DE,Germany,F,Females,Y_LT18,Less than 18 years,2021,1415
DE,Germany,F,Females,Y_LT18,Less than 18 years,2022,1145
DE,Germany,F,Females,Y_LT18,Less than 18 years,2023,1110
DE,Germany,F,Females,Y_LT18,Less than 18 years,2024,1310
DE,Germany,F,Females,Y_LT18,Less than 18 years,2025,500
DK,Denmark,F,Females,Y_LT18,Less than 18 years,2021,15
DK,Denmark,F,Females,Y_LT18,Less than 18 years,2022,50
DK,Denmark,F,Females,Y_LT18,Less than 18 years,2023,50
DK,Denmark,F,Females,Y_LT18,Less than 18 years,2024,15
DK,Denmark,F,Females,Y_LT18,Less than 18 years,2025,105
EE,Estonia,F,Females,Y_LT18,Less than 18 years,2021,0
EE,Estonia,F,Females,Y_LT18,Less than 18 years,2022,0
EE,Estonia,F,Females,Y_LT18,Less than 18 years,2023,0
EE,Estonia,F,Females,Y_LT18,Less than 18 years,2024,0
EE,Estonia,F,Females,Y_LT18,Less than 18 years,2025,0
EL,Greece,F,Females,Y_LT18,Less than 18 years,2021,0
EL,Greece,F,Females,Y_LT18,Less than 18 years,2022,0
EL,Greece,F,Females,Y_LT18,Less than 18 years,2023,0
EL,Greece,F,Females,Y_LT18,Less than 18 years,2024,0
EL,Greece,F,Females,Y_LT18,Less than 18 years,2025,0
ES,Spain,F,Females,Y_LT18,Less than 18 years,2021,105
ES,Spain,F,Females,Y_LT18,Less than 18 years,2022,255
ES,Spain,F,Females,Y_LT18,Less than 18 years,2023,250
ES,Spain,F,Females,Y_LT18,Less than 18 years,2024,135
ES,Spain,F,Females,Y_LT18,Less than 18 years,2025,140
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_LT18,Less than 18 years,2021,4955
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_LT18,Less than 18 years,2022,4175
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_LT18,Less than 18 years,2023,3140
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_LT18,Less than 18 years,2024,3160
EU27_2020,European Union - 27 countries (from 2020),F,Females,Y_LT18,Less than 18 years,2025,2415
FI,Finland,F,Females,Y_LT18,Less than 18 years,2021,210
FI,Finland,F,Females,Y_LT18,Less than 18 years,2022,245
FI,Finland,F,Females,Y_LT18,Less than 18 years,2023,295
FI,Finland,F,Females,Y_LT18,Less than 18 years,2024,185
FI,Finland,F,Females,Y_LT18,Less than 18 years,2025,150
FR,France,F,Females,Y_LT18,Less than 18 years,2021,435
FR,France,F,Females,Y_LT18,Less than 18 years,2022,750
FR,France,F,Females,Y_LT18,Less than 18 years,2023,690
FR,France,F,Females,Y_LT18,Less than 18 years,2024,575
FR,France,F,Females,Y_LT18,Less than 18 years,2025,770
HR,Croatia,F,Females,Y_LT18,Less than 18 years,2021,0
HR,Croatia,F,Females,Y_LT18,Less than 18 years,2022,0
HR,Croatia,F,Females,Y_LT18,Less than 18 years,2023,0
HR,Croatia,F,Females,Y_LT18,Less than 18 years,2024,0
HR,Croatia,F,Females,Y_LT18,Less than 18 years,2025,0
HU,Hungary,F,Females,Y_LT18,Less than 18 years,2021,0
HU,Hungary,F,Females,Y_LT18,Less than 18 years,2022,0
HU,Hungary,F,Females,Y_LT18,Less than 18 years,2023,0
HU,Hungary,F,Females,Y_LT18,Less than 18 years,2024,0
HU,Hungary,F,Females,Y_LT18,Less than 18 years,2025,0
IE,Ireland,F,Females,Y_LT18,Less than 18 years,2021,70
IE,Ireland,F,Females,Y_LT18,Less than 18 years,2022,60
IE,Ireland,F,Females,Y_LT18,Less than 18 years,2023,25
IE,Ireland,F,Females,Y_LT18,Less than 18 years,2024,45
IE,Ireland,F,Females,Y_LT18,Less than 18 years,2025,50
IS,Iceland,F,Females,Y_LT18,Less than 18 years,2021,10
IS,Iceland,F,Females,Y_LT18,Less than 18 years,2022,0
IS,Iceland,F,Females,Y_LT18,Less than 18 years,2023,0
IS,Iceland,F,Females,Y_LT18,Less than 18 years,2024,0
IS,Iceland,F,Females,Y_LT18,Less than 18 years,2025,0
IT,Italy,F,Females,Y_LT18,Less than 18 years,2021,955
IT,Italy,F,Females,Y_LT18,Less than 18 years,2022,200
IT,Italy,F,Females,Y_LT18,Less than 18 years,2023,275
IT,Italy,F,Females,Y_LT18,Less than 18 years,2024,295
IT,Italy,F,Females,Y_LT18,Less than 18 years,2025,170
LI,Liechtenstein,F,Females,Y_LT18,Less than 18 years,2021,0
LI,Liechtenstein,F,Females,Y_LT18,Less than 18 years,2022,0
LI,Liechtenstein,F,Females,Y_LT18,Less than 18 years,2023,0
LI,Liechtenstein,F,Females,Y_LT18,Less than 18 years,2024,0
LI,Liechtenstein,F,Females,Y_LT18,Less than 18 years,2025,0
LT,Lithuania,F,Females,Y_LT18,Less than 18 years,2021,5
LT,Lithuania,F,Females,Y_LT18,Less than 18 years,2022,0
LT,Lithuania,F,Females,Y_LT18,Less than 18 years,2023,0
LT,Lithuania,F,Females,Y_LT18,Less than 18 years,2024,0
LT,Lithuania,F,Females,Y_LT18,Less than 18 years,2025,0
LU,Luxembourg,F,Females,Y_LT18,Less than 18 years,2021,0
LU,Luxembourg,F,Females,Y_LT18,Less than 18 years,2022,0
LU,Luxembourg,F,Females,Y_LT18,Less than 18 years,2023,0
LU,Luxembourg,F,Females,Y_LT18,Less than 18 years,2024,0
LU,Luxembourg,F,Females,Y_LT18,Less than 18 years,2025,0
LV,Latvia,F,Females,Y_LT18,Less than 18 years,2021,0
LV,Latvia,F,Females,Y_LT18,Less than 18 years,2022,0
LV,Latvia,F,Females,Y_LT18,Less than 18 years,2023,0
LV,Latvia,F,Females,Y_LT18,Less than 18 years,2024,0
LV,Latvia,F,Females,Y_LT18,Less than 18 years,2025,0
MT,Malta,F,Females,Y_LT18,Less than 18 years,2021,0
MT,Malta,F,Females,Y_LT18,Less than 18 years,2022,0
MT,Malta,F,Females,Y_LT18,Less than 18 years,2023,0
MT,Malta,F,Females,Y_LT18,Less than 18 years,2024,0
MT,Malta,F,Females,Y_LT18,Less than 18 years,2025,0
NL,Netherlands,F,Females,Y_LT18,Less than 18 years,2021,100
NL,Netherlands,F,Females,Y_LT18,Less than 18 years,2022,295
NL,Netherlands,F,Females,Y_LT18,Less than 18 years,2023,170
NL,Netherlands,F,Females,Y_LT18,Less than 18 years,2024,165
NL,Netherlands,F,Females,Y_LT18,Less than 18 years,2025,95
NO,Norway,F,Females,Y_LT18,Less than 18 years,2021,980
NO,Norway,F,Females,Y_LT18,Less than 18 years,2022,850
NO,Norway,F,Females,Y_LT18,Less than 18 years,2023,570
NO,Norway,F,Females,Y_LT18,Less than 18 years,2024,400
NO,Norway,F,Females,Y_LT18,Less than 18 years,2025,165
PL,Poland,F,Females,Y_LT18,Less than 18 years,2021,0
PL,Poland,F,Females,Y_LT18,Less than 18 years,2022,0
PL,Poland,F,Females,Y_LT18,Less than 18 years,2023,0
PL,Poland,F,Females,Y_LT18,Less than 18 years,2024,0
PL,Poland,F,Females,Y_LT18,Less than 18 years,2025,0
PT,Portugal,F,Females,Y_LT18,Less than 18 years,2021,0
PT,Portugal,F,Females,Y_LT18,Less than 18 years,2022,0
PT,Portugal,F,Females,Y_LT18,Less than 18 years,2023,0
PT,Portugal,F,Females,Y_LT18,Less than 18 years,2024,0
PT,Portugal,F,Females,Y_LT18,Less than 18 years,2025,45
RO,Romania,F,Females,Y_LT18,Less than 18 years,2021,15
RO,Romania,F,Females,Y_LT18,Less than 18 years,2022,25
RO,Romania,F,Females,Y_LT18,Less than 18 years,2023,40
RO,Romania,F,Females,Y_LT18,Less than 18 years,2024,0
RO,Romania,F,Females,Y_LT18,Less than 18 years,2025,45
SE,Sweden,F,Females,Y_LT18,Less than 18 years,2021,1460
SE,Sweden,F,Females,Y_LT18,Less than 18 years,2022,1140
SE,Sweden,F,Females,Y_LT18,Less than 18 years,2023,175
SE,Sweden,F,Females,Y_LT18,Less than 18 years,2024,340
SE,Sweden,F,Females,Y_LT18,Less than 18 years,2025,335
SI,Slovenia,F,Females,Y_LT18,Less than 18 years,2021,0
SI,Slovenia,F,Females,Y_LT18,Less than 18 years,2022,0
SI,Slovenia,F,Females,Y_LT18,Less than 18 years,2023,10
SI,Slovenia,F,Females,Y_LT18,Less than 18 years,2024,10
SI,Slovenia,F,Females,Y_LT18,Less than 18 years,2025,0
SK,Slovakia,F,Females,Y_LT18,Less than 18 years,2021,0
SK,Slovakia,F,Females,Y_LT18,Less than 18 years,2022,0
SK,Slovakia,F,Females,Y_LT18,Less than 18 years,2023,0
SK,Slovakia,F,Females,Y_LT18,Less than 18 years,2024,0
SK,Slovakia,F,Females,Y_LT18,Less than 18 years,2025,0
AT,Austria,M,Males,TOTAL,Total,2021,0
AT,Austria,M,Males,TOTAL,Total,2022,0
AT,Austria,M,Males,TOTAL,Total,2023,0
AT,Austria,M,Males,TOTAL,Total,2024,0
AT,Austria,M,Males,TOTAL,Total,2025,0
BE,Belgium,M,Males,TOTAL,Total,2021,535
BE,Belgium,M,Males,TOTAL,Total,2022,45
BE,Belgium,M,Males,TOTAL,Total,2023,135
BE,Belgium,M,Males,TOTAL,Total,2024,270
BE,Belgium,M,Males,TOTAL,Total,2025,15
BG,Bulgaria,M,Males,TOTAL,Total,2021,0
BG,Bulgaria,M,Males,TOTAL,Total,2022,0
BG,Bulgaria,M,Males,TOTAL,Total,2023,5
BG,Bulgaria,M,Males,TOTAL,Total,2024,5
BG,Bulgaria,M,Males,TOTAL,Total,2025,10
CH,Switzerland,M,Males,TOTAL,Total,2021,530
CH,Switzerland,M,Males,TOTAL,Total,2022,310
CH,Switzerland,M,Males,TOTAL,Total,2023,175
CH,Switzerland,M,Males,TOTAL,Total,2024,0
CH,Switzerland,M,Males,TOTAL,Total,2025,25
CY,Cyprus,M,Males,TOTAL,Total,2021,0
CY,Cyprus,M,Males,TOTAL,Total,2022,0
CY,Cyprus,M,Males,TOTAL,Total,2023,0
CY,Cyprus,M,Males,TOTAL,Total,2024,0
CY,Cyprus,M,Males,TOTAL,Total,2025,0
CZ,Czechia,M,Males,TOTAL,Total,2021,0
CZ,Czechia,M,Males,TOTAL,Total,2022,0
CZ,Czechia,M,Males,TOTAL,Total,2023,0
CZ,Czechia,M,Males,TOTAL,Total,2024,0
CZ,Czechia,M,Males,TOTAL,Total,2025,0
DE,Germany,M,Males,TOTAL,Total,2021,2650
DE,Germany,M,Males,TOTAL,Total,2022,2440
DE,Germany,M,Males,TOTAL,Total,2023,2555
DE,Germany,M,Males,TOTAL,Total,2024,2825
DE,Germany,M,Males,TOTAL,Total,2025,1050
DK,Denmark,M,Males,TOTAL,Total,2021,20
DK,Denmark,M,Males,TOTAL,Total,2022,50
DK,Denmark,M,Males,TOTAL,Total,2023,50
DK,Denmark,M,Males,TOTAL,Total,2024,15
DK,Denmark,M,Males,TOTAL,Total,2025,115
EE,Estonia,M,Males,TOTAL,Total,2021,0
EE,Estonia,M,Males,TOTAL,Total,2022,0
EE,Estonia,M,Males,TOTAL,Total,2023,0
EE,Estonia,M,Males,TOTAL,Total,2024,0
EE,Estonia,M,Males,TOTAL,Total,2025,0
EL,Greece,M,Males,TOTAL,Total,2021,0
EL,Greece,M,Males,TOTAL,Total,2022,0
EL,Greece,M,Males,TOTAL,Total,2023,0
EL,Greece,M,Males,TOTAL,Total,2024,0
EL,Greece,M,Males,TOTAL,Total,2025,0
ES,Spain,M,Males,TOTAL,Total,2021,280
ES,Spain,M,Males,TOTAL,Total,2022,605
ES,Spain,M,Males,TOTAL,Total,2023,595
ES,Spain,M,Males,TOTAL,Total,2024,400
ES,Spain,M,Males,TOTAL,Total,2025,465
EU27_2020,European Union - 27 countries (from 2020),M,Males,TOTAL,Total,2021,12695
EU27_2020,European Union - 27 countries (from 2020),M,Males,TOTAL,Total,2022,9755
EU27_2020,European Union - 27 countries (from 2020),M,Males,TOTAL,Total,2023,7040
EU27_2020,European Union - 27 countries (from 2020),M,Males,TOTAL,Total,2024,6660
EU27_2020,European Union - 27 countries (from 2020),M,Males,TOTAL,Total,2025,4650
FI,Finland,M,Males,TOTAL,Total,2021,485
FI,Finland,M,Males,TOTAL,Total,2022,605
FI,Finland,M,Males,TOTAL,Total,2023,595
FI,Finland,M,Males,TOTAL,Total,2024,400
FI,Finland,M,Males,TOTAL,Total,2025,250
FR,France,M,Males,TOTAL,Total,2021,1010
FR,France,M,Males,TOTAL,Total,2022,1650
FR,France,M,Males,TOTAL,Total,2023,1475
FR,France,M,Males,TOTAL,Total,2024,1100
FR,France,M,Males,TOTAL,Total,2025,1375
HR,Croatia,M,Males,TOTAL,Total,2021,0
HR,Croatia,M,Males,TOTAL,Total,2022,0
HR,Croatia,M,Males,TOTAL,Total,2023,0
HR,Croatia,M,Males,TOTAL,Total,2024,0
HR,Croatia,M,Males,TOTAL,Total,2025,0
HU,Hungary,M,Males,TOTAL,Total,2021,0
HU,Hungary,M,Males,TOTAL,Total,2022,0
HU,Hungary,M,Males,TOTAL,Total,2023,0
HU,Hungary,M,Males,TOTAL,Total,2024,0
HU,Hungary,M,Males,TOTAL,Total,2025,0
IE,Ireland,M,Males,TOTAL,Total,2021,245
IE,Ireland,M,Males,TOTAL,Total,2022,190
IE,Ireland,M,Males,TOTAL,Total,2023,70
IE,Ireland,M,Males,TOTAL,Total,2024,105
IE,Ireland,M,Males,TOTAL,Total,2025,160
IS,Iceland,M,Males,TOTAL,Total,2021,15
IS,Iceland,M,Males,TOTAL,Total,2022,0
IS,Iceland,M,Males,TOTAL,Total,2023,10
IS,Iceland,M,Males,TOTAL,Total,2024,5
IS,Iceland,M,Males,TOTAL,Total,2025,0
IT,Italy,M,Males,TOTAL,Total,2021,3880
IT,Italy,M,Males,TOTAL,Total,2022,850
IT,Italy,M,Males,TOTAL,Total,2023,810
IT,Italy,M,Males,TOTAL,Total,2024,875
IT,Italy,M,Males,TOTAL,Total,2025,430
LI,Liechtenstein,M,Males,TOTAL,Total,2021,0
LI,Liechtenstein,M,Males,TOTAL,Total,2022,0
LI,Liechtenstein,M,Males,TOTAL,Total,2023,0
LI,Liechtenstein,M,Males,TOTAL,Total,2024,0
LI,Liechtenstein,M,Males,TOTAL,Total,2025,0
LT,Lithuania,M,Males,TOTAL,Total,2021,5
LT,Lithuania,M,Males,TOTAL,Total,2022,0
LT,Lithuania,M,Males,TOTAL,Total,2023,0
LT,Lithuania,M,Males,TOTAL,Total,2024,0
LT,Lithuania,M,Males,TOTAL,Total,2025,0
LU,Luxembourg,M,Males,TOTAL,Total,2021,0
LU,Luxembourg,M,Males,TOTAL,Total,2022,0
LU,Luxembourg,M,Males,TOTAL,Total,2023,0
LU,Luxembourg,M,Males,TOTAL,Total,2024,0
LU,Luxembourg,M,Males,TOTAL,Total,2025,0
LV,Latvia,M,Males,TOTAL,Total,2021,0
LV,Latvia,M,Males,TOTAL,Total,2022,0
LV,Latvia,M,Males,TOTAL,Total,2023,0
LV,Latvia,M,Males,TOTAL,Total,2024,0
LV,Latvia,M,Males,TOTAL,Total,2025,0
MT,Malta,M,Males,TOTAL,Total,2021,0
MT,Malta,M,Males,TOTAL,Total,2022,0
MT,Malta,M,Males,TOTAL,Total,2023,0
MT,Malta,M,Males,TOTAL,Total,2024,0
MT,Malta,M,Males,TOTAL,Total,2025,0
NL,Netherlands,M,Males,TOTAL,Total,2021,250
NL,Netherlands,M,Males,TOTAL,Total,2022,755
NL,Netherlands,M,Males,TOTAL,Total,2023,435
NL,Netherlands,M,Males,TOTAL,Total,2024,375
NL,Netherlands,M,Males,TOTAL,Total,2025,280
NO,Norway,M,Males,TOTAL,Total,2021,1790
NO,Norway,M,Males,TOTAL,Total,2022,1520
NO,Norway,M,Males,TOTAL,Total,2023,1085
NO,Norway,M,Males,TOTAL,Total,2024,705
NO,Norway,M,Males,TOTAL,Total,2025,330
PL,Poland,M,Males,TOTAL,Total,2021,0
PL,Poland,M,Males,TOTAL,Total,2022,0
PL,Poland,M,Males,TOTAL,Total,2023,0
PL,Poland,M,Males,TOTAL,Total,2024,0
PL,Poland,M,Males,TOTAL,Total,2025,0
PT,Portugal,M,Males,TOTAL,Total,2021,10
PT,Portugal,M,Males,TOTAL,Total,2022,0
PT,Portugal,M,Males,TOTAL,Total,2023,0
PT,Portugal,M,Males,TOTAL,Total,2024,0
PT,Portugal,M,Males,TOTAL,Total,2025,140
RO,Romania,M,Males,TOTAL,Total,2021,40
RO,Romania,M,Males,TOTAL,Total,2022,45
RO,Romania,M,Males,TOTAL,Total,2023,85
RO,Romania,M,Males,TOTAL,Total,2024,0
RO,Romania,M,Males,TOTAL,Total,2025,65
SE,Sweden,M,Males,TOTAL,Total,2021,3290
SE,Sweden,M,Males,TOTAL,Total,2022,2515
SE,Sweden,M,Males,TOTAL,Total,2023,220
SE,Sweden,M,Males,TOTAL,Total,2024,280
SE,Sweden,M,Males,TOTAL,Total,2025,295
SI,Slovenia,M,Males,TOTAL,Total,2021,0
SI,Slovenia,M,Males,TOTAL,Total,2022,0
SI,Slovenia,M,Males,TOTAL,Total,2023,10
SI,Slovenia,M,Males,TOTAL,Total,2024,15
SI,Slovenia,M,Males,TOTAL,Total,2025,0
